id,title,content,processed_content,rating,sentiment_3_cls,sentiment_2_cls
3858908,Bình thường,"Về sản phẩm .ok đúng mong đợi.
 (cho 3 sao...trừ màu ko đúng 1 sao, và trừ 1 sao do giao hàng chậm chắc shop đợi hàng trả về )
Hình đặt và cần sản phẩm màu trắng .nhưng giao màu đen .shop nên lưu ý .nếu giá có cao hơn thì cứ cập nhật .Thích sẽ mua .chứ đừng có làm như hiện nay. 
Nếu shop làm giá để câu khách, cứ lấy hàng đã đổi giao cho người này người kia , muốn giao thế nào thì giao sẽ ko bền nhe shop.",về sản phẩm ok đúng mong đợi cho 3 sao trừ màu không đúng 1 sao và trừ 1 sao do giao hàng chậm chắc cửa hàng đợi hàng trả về hình đặt và cần sản phẩm màu trắng nhưng giao màu đen shop nên lưu ý nếu giá có cao hơn thì cứ cập nhật thích sẽ mua chứ đừng có làm như hiện nay nếu cửa hàng làm giá để câu khách cứ lấy hàng đã đổi giao cho người này người kia muốn giao thế nào thì giao sẽ không bền nhe shop,3,neutral,positive
19726800,Cực kì hài lòng,"Mua 3 cái được tặng 3 sim Viettel, đồng hồ có nhiều chức năng",mua 3 cái được tặng 3 sim viettel đồng hồ có nhiều chức năng,5,positive,positive
11241387,Rất không hài lòng,Bàn phím không lên mua. Thỉnh thoảng lỗi đè ctrl phải rút ra cắm lại mới bình thường. Ngày thường bị 1 lần. Không đáng để mua,bàn phím không lên mua thỉnh thoảng lỗi đè ctrl phải rút ra cắm lại mới bình thường ngày thường bị 1 lần không đáng để mua,1,negative,negative
19851619,Cực kì hài lòng,Shop gửi hang nhanh Tư vấn nhiệt tình Mẫu mã đẹp,cửa hàng gửi hang nhanh tư vấn nhiệt tình mẫu mã đẹp,5,positive,positive
11998443,Cực kì hài lòng,"Đặt giao 2h, mà sang hsau mới giao, trong khi đó mình rất cần vì mình phải đi bệnh viện dã chiến trong hđó, hàng đã nhận nhưng k có cái để sdụng, hơi buồn vì điều này. k nhận đc hàng nên hình k có liên quan",đặt giao 2h mà sang hsau mới giao trong khi đó mình rất cần vì mình phải đi bệnh viện dã chiến trong hđó hàng đã nhận nhưng không có cái để sdụng hơi buồn vì điều này không nhận được hàng nên hình không có liên quan,4,positive,positive
19000827,Cực kì hài lòng,"Giá rất okie, xịn xò",giá rất okie xịn xò,5,positive,positive
18434357,Cực kì hài lòng,"1. Đóng gói cẩn thận
2. Chất lượng tuyệt vời trong tầm giá cho những người mới gia nhập bộ môn chạy bộ",1 đóng gói cẩn thận 2 chất lượng tuyệt vời trong tầm giá cho những người mới gia nhập bộ môn chạy bộ,5,positive,positive
13252816,Cực kì hài lòng,khá hài lòng sau 2 ngày sử dụng,khá hài lòng sau 2 ngày sử dụng,5,positive,positive
19695169,Không hài lòng,"Thấy review cũng ngon lành mua nhưng xài những ứng dụng như face, zalo, mess đều có lỗi.
Kiểu đơ lag vậy ạ",thấy review cũng ngon lành mua nhưng xài những ứng dụng như face zalo mess đều có lỗi kiểu đơ lag vậy ạ,2,negative,negative
3190335,Cực kì hài lòng,"Tai nghe nghe ổn. mình cũng dùng được tầm 1 tháng rồi. mẫu mã đẹp
shipper giao hàng đáng yêu, tận tình ??",tai nghe nghe ổn mình cũng dùng được tầm 1 tháng rồi mẫu mã đẹp shipper giao hàng đáng yêu tận tình,5,positive,positive
12182361,Hài lòng,"Cảm nhận ban đầu sài chuột ổn. Tuy nhiên chuột sài thấy nóng rõ rêt, cảm giác hơi khó chịu khi cầm luôn ý. Không biết có phải là chuột mình bị lỗi không :( Chứ mình dũng những con chuột LED RGB khác chưa bị thấy nóng bao giờ.",cảm nhận ban đầu xài chuột ổn tuy nhiên chuột xài thấy nóng rõ rêt cảm giác hơi khó chịu khi cầm luôn ý không biết có phải là chuột mình bị lỗi không tiêu cực chứ mình dũng những con chuột led rgb khác chưa bị thấy nóng bao giờ,4,positive,positive
19777650,Cực kì hài lòng,"Âm thanh khá ổn, đeo không bị đau tai",âm thanh khá ổn đeo không bị đau tai,5,positive,positive
1083090,"Hàng chính hãng, âm thanh cực đã","Sản phẩm giao rất nhanh, đóng gói cẩn thận. Hộp sản phẩm không bị trầy xước hay móp méo, nhìn rất đẹp và giá trị.
Hàng chính hãng có tem SynStyle nên rất yên tâm. Tất cả phụ kiện đều có tem bảo hành và đầy đủ 3 cáp kết nối. 
Đây là quà sinh nhật của vợ tặng mình nên cực kỳ hạnh phúc! :)",sản phẩm giao rất nhanh đóng gói cẩn thận hộp sản phẩm không bị trầy xước hay móp méo nhìn rất đẹp và giá trị hàng chính hãng có tem synstyle nên rất yên tâm tất cả phụ kiện đều có tem bảo hành và đầy đủ 3 cáp kết nối đây là quà sinh nhật của vợ tặng mình nên cực kỳ hạnh phúc tích cực,5,positive,positive
13025480,Cực kì hài lòng,Hàng ổn không bị ồn.,hàng ổn không bị ồn,5,positive,positive
19363223,Cực kì hài lòng,Rất hài long vì vừa rẻ vừa bền.,rất hài long vì vừa rẻ vừa bền,5,positive,positive
10838099,Cực kì hài lòng,"ôi nhìn phát ưng cái bụng lun ạ
chuột cứng cáp chuẩn chuột game
lại có đèn Led đổi màu siêu đẹp lun 
nên mua nên mua nhé mn",ôi nhìn phát ưng cái bụng lun ạ chuột cứng cáp chuẩn chuột game lại có đèn led đổi màu siêu đẹp lun nên mua nên mua nhé mọi người,5,positive,positive
2692368,rất k hài lòng,"tôi vua nhận dc hàng tôi rất không hài lòng về sp ,nút bấm nguồn lỏng lẻo nhu muốn rơi ra ,nút nguồn bấm k nên nguồn nữa.tôi k hai lòng về sp về ti ki .hàng bị lỗi thì k nên bán ra ngoài ,tôi mong tiki cho ng vè đổi  sp khac cho tôi",tôi vua nhận được hàng tôi rất không hài lòng về sản phẩm nút bấm nguồn lỏng lẻo nhu muốn rơi ra nút nguồn bấm không nên nguồn nữa tôi không hai lòng về sản phẩm về ti ki hàng bị lỗi thì không nên bán ra ngoài tôi mong tiki cho người vè đổi sản phẩm khac cho tôi,1,negative,negative
17937626,Cực kì hài lòng,đúng theo qc trên áp,đúng theo quảng cáo trên áp,5,positive,positive
4866768,Không hài lòng,"đã nhận được hàng đúng hạn , nhưng lại thiếu khớp nối với khung đỡ điện thoại nên chỉ để ngắm mà ko sử dụng được. Đê nghị TIKI kiểm tra lại",đã nhận được hàng đúng hạn nhưng lại thiếu khớp nối với khung đỡ điện thoại nên chỉ để ngắm mà không sử dụng được đê nghị tiki kiểm tra lại,2,negative,negative
8834845,Cực kì hài lòng,"Chất lượng thì chưa biết nhưng đồng hồ y hình. Chủ shop chu đáo có tờ hướng dẫn chi tiết kèm theo, gọi điện thù nhiệt tình, thân thiện, chuyên nghiệp. Đợi thời gian nếu đồng hồ dùng tốt thì sẽ ủng hộ thêm.",chất lượng thì chưa biết nhưng đồng hồ y hình chủ cửa hàng chu đáo có tờ hướng dẫn chi tiết kèm theo gọi điện thù nhiệt tình thân thiện chuyên nghiệp đợi thời gian nếu đồng hồ dùng tốt thì sẽ ủng hộ thêm,5,positive,positive
19246692,Cực kì hài lòng,Điện thoại  đẹp keng 100%. Cảm ơn shop giao hàng nhanh ok,điện thoại đẹp keng 100 cảm ơn cửa hàng giao hàng nhanh ok,5,positive,positive
16845330,Cực kì hài lòng,"Xịn nha quý vị. Với cái giá 540k thì mình nghĩ không ở đâu rẻ hơn ạ. Về âm thanh thì mình thấy xịn lắm. Mình mua cái này là cái thứ hai, cái trc mình bị mất. Lần đầu mua hàng của shop nhưng mà ưng lắm. Mỗi tội từ tp HCM giao về Hà Nam thì hơi lâu 😆",xịn nha quý vị với cái giá 540k thì mình nghĩ không ở đâu rẻ hơn ạ về âm thanh thì mình thấy xịn lắm mình mua cái này là cái thứ hai cái trước mình bị mất lần đầu mua hàng của cửa hàng nhưng mà ưng lắm mỗi tội từ tp hcm giao về hà nam thì hơi lâu grinning_squinting_face,5,positive,positive
19787529,Cực kì hài lòng,"Sản phẩm rất tốt, giá cả hợp lý, xài rất mượt, chơi game nặng thì hơi nhanh nóng máy còn dùng bt thì ok, pin dùng được lâu",sản phẩm rất tốt giá cả hợp lý xài rất mượt chơi game nặng thì hơi nhanh nóng máy còn dùng bình thường thì ok pin dùng được lâu,5,positive,positive
17329194,Cực kì hài lòng,"Đẹp thơm, chưa gắn vào xài…review trước :)))) brown switch gõ êm cực, suggest bạn nào muốn sắm nhé. Giá chưa qua 1 triệu",đẹp thơm chưa gắn vào xài review trước brown switch gõ êm cực suggest bạn nào muốn sắm nhé giá chưa qua 1 triệu,5,positive,positive
17197278,Cực kì hài lòng,Thiết kế đẹp và đóng gói hàng đẹp,thiết kế đẹp và đóng gói hàng đẹp,5,positive,positive
2489093,SẢN PHẨM TỐT,"Mình mới mua sử dụng, thấy khá ổn, phần mềm dễ sử dụng có tiếng việt, chỉ cần quét QR Code của sản phẩm sẽ có App tải về để cài đặt đồng hồ. Với tầm tiền thế này thấy khá hài lòng với sản phẩm.",mình mới mua sử dụng thấy khá ổn phần mềm dễ sử dụng có tiếng việt chỉ cần quét qr code của sản phẩm sẽ có app tải về để cài đặt đồng hồ với tầm tiền thế này thấy khá hài lòng với sản phẩm,5,positive,positive
15980304,Cực kì hài lòng,hàng nghe tốt mình rất hài lòng ❤️,hàng nghe tốt mình rất hài lòng tích cực,5,positive,positive
12935003,Bình thường,"Không xử dụng được do tự động giảm hết âm lượng trong vòng 2 phút , thử với nhiều máy khác nhau đều như vậy . Đã nhiều lần khiếu nại nhưng không được hồi đáp xử lý . Sẽ không mua hàng của Kiti nữa vì hết tin tưởng mặc dù đã mua nhiều từ sách và nhiều mặt hàng khác và cũng từng rất có cảm tình với Kiti  . nhưng khi hàng lỗi thì không được hỗ trợ như cam kết",không xử dụng được do tự động giảm hết âm lượng trong vòng 2 phút thử với nhiều máy khác nhau đều như vậy đã nhiều lần khiếu nại nhưng không được hồi đáp xử lý sẽ không mua hàng của kiti nữa vì hết tin tưởng mặc dù đã mua nhiều từ sách và nhiều mặt hàng khác và cũng từng rất có cảm tình với kiti nhưng khi hàng lỗi thì không được hỗ trợ như cam kết,3,neutral,positive
15320178,Rất không hài lòng,"LỪA ĐẢO

Đặt dây CAT6 nhưng khi nhận được lại là dây CAT5e. Đặt mua qua tiki vì tính tiện dụng và nhanh chóng nhưng bây h khi nhận được hàng thì phải xách đít ra đi mua cọng CAT6 khác cho nhanh. Quá thất vọng",lừa đảo đặt dây cat6 nhưng khi nhận được lại là dây cat5e đặt mua qua tiki vì tính tiện dụng và nhanh chóng nhưng bây h khi nhận được hàng thì phải xách đít ra đi mua cọng cat6 khác cho nhanh quá thất vọng,1,negative,negative
12067736,Rất không hài lòng,Thật là láo. mua chuột ko dây sao lại lấy chuột có dây. nếu cho 0 sao tôi cũng cho.,thật là láo mua chuột không dây sao lại lấy chuột có dây nếu cho 0 sao tôi cũng cho,1,negative,negative
18790498,Cực kì hài lòng,Tốt.this was the cup I was going on and it,tốt this was the cup i was going on and it,5,positive,positive
19835520,Cực kì hài lòng,Bàn phím rất đẹp. Gõ êm.,bàn phím rất đẹp gõ êm,5,positive,positive
15443972,Cực kì hài lòng,"Đồng hồ trong sịn sò cứng cáp lắm cảm ứng mượt mỗi tội hơi to so với tay bé, mình cũng bán hàng onl mà cũng không được nhiệt tình như shop mua hàng xong còn được hd rất cẩn thận khổ thân 10h đem vẫn hỗ trợ.Giao hàng siêu nhanh GOODDDDDD",đồng hồ trong sịn sò cứng cáp lắm cảm ứng mượt mỗi tội hơi to so với tay bé mình cũng bán hàng online mà cũng không được nhiệt tình như cửa hàng mua hàng xong còn được hd rất cẩn thận khổ thân 10h đem vẫn hỗ trợ giao hàng siêu nhanh goodddddd,5,positive,positive
18068209,Cực kì hài lòng,"Bàn phím đẹp, gõ chữ hơi êm nhưng vẫn có âm thanh, không đáng kể. Màu xanh kết hợp màu trắng hơi bị chá (chói) vào mắt, nhưng xài buổi tối thì sáng ngon lành luôn, phải dùng thời gian quen phím thì xài ok hơn. Bàn phím hơi nặng, chất lượng tốt. Nên mua ạ.",bàn phím đẹp gõ chữ hơi êm nhưng vẫn có âm thanh không đáng kể màu xanh kết hợp màu trắng hơi bị chá chói vào mắt nhưng xài buổi tối thì sáng ngon lành luôn phải dùng thời gian quen phím thì xài ok hơn bàn phím hơi nặng chất lượng tốt nên mua ạ,5,positive,positive
13720940,Cực kì hài lòng,"Chuột thiết kế đẹp, cầm rất vừa tay. Chưa biết có bền không nhưng vẫn đánh giá 5*",chuột thiết kế đẹp cầm rất vừa tay chưa biết có bền không nhưng vẫn đánh giá 5,5,positive,positive
8708742,Tai Nghe Hay,"tai nghe âm bass nghe rất hay,nhưng nghe nhiều dễ đau tai.còn độ bền thì mới dùng nên không biết có bền không.",tai nghe âm bass nghe rất hay nhưng nghe nhiều dễ đau tai còn độ bền thì mới dùng nên không biết có bền không,5,positive,positive
2286029,Bàn phím xuất xắc trong tầm giá,Phải nó là quá đãz khi dùng bàn phím này. Nó giống nhu kiểu bạn đang tập tành chơi phím cơ vậy. Dù làm văn phòng hay chơi game giải trí đều đáp ứng tốt hết. Độ kêu của phím rất vừa phải. Hành trình phím ok.  Về màu sắc thì ko cần phải bàn có nhiều option để chọn lụa theo sơ thích!,phải nó là quá đãz khi dùng bàn phím này nó giống nhu kiểu bạn đang tập tành chơi phím cơ vậy dù làm văn phòng hay chơi game giải trí đều đáp ứng tốt hết độ kêu của phím rất vừa phải hành trình phím ok về màu sắc thì không cần phải bàn có nhiều option để chọn lụa theo sơ thích,5,positive,positive
1951323,Cực kỳ hài lòng,"Sản phẩm được đóng gói rất kỹ, tai nghe rất đẹp âm thanh thì khỏi chê còn được tặng sạc dự phòng Xiaomi bao xịn lun. Gía mềm mà còn được khuyến mãi thật là quá ưng luôn. Sẽ ủng hộ Tiki dài dài.",sản phẩm được đóng gói rất kỹ tai nghe rất đẹp âm thanh thì khỏi chê còn được tặng sạc dự phòng xiaomi bao xịn lun giá mềm mà còn được khuyến mãi thật là quá ưng luôn sẽ ủng hộ tiki dài dài,5,positive,positive
19314825,Cực kì hài lòng,Pin chưa Đã khắc phục được tình trạng pin,pin chưa đã khắc phục được tình trạng pin,5,positive,positive
19644350,Cực kì hài lòng,dùng bình thường,dùng bình thường,5,positive,positive
14103792,Không hài lòng,"Lần đầu mua 1 sản phẩm có tặng kèm nút bọc tai nghe, lần sau mua thêm 2 sản phẩm thì ko tặng nút bọc luôn. Sản phẩm lần mua đầu với lần mua sau cũng có sự khác biệt về chất lượng. Hoàn toàn không giống nhau.",lần đầu mua 1 sản phẩm có tặng kèm nút bọc tai nghe lần sau mua thêm 2 sản phẩm thì không tặng nút bọc luôn sản phẩm lần mua đầu với lần mua sau cũng có sự khác biệt về chất lượng hoàn toàn không giống nhau,2,negative,negative
2917168,Cực kì hài lòng,wow bàn phím rất ngon mình dùng cảm thấy hài lòng  về sản phẩm lắm mk sẽ luôn ủng hộ shop,wow bàn phím rất ngon mình dùng cảm thấy hài lòng về sản phẩm lắm mình sẽ luôn ủng hộ cửa hàng,5,positive,positive
19770802,Cực kì hài lòng,"Sản phẩm tốt, giao hàng nhanh hơn dự kiến",sản phẩm tốt giao hàng nhanh hơn dự kiến,5,positive,positive
16805882,Cực kì hài lòng,"Đóng gói cẩn thận, giao hàng nhanh, sản phẩm sử dụng tốt.",đóng gói cẩn thận giao hàng nhanh sản phẩm sử dụng tốt,5,positive,positive
17981319,Rất không hài lòng,"Yeu cau hoan tien, vi anh sp dang ten tiki mau trang khi giao lai mau den",yeu cau hoan tien vi anh sản phẩm dang ten tiki mau trang khi giao lai mau den,1,negative,negative
13484614,Cực kì hài lòng,Tạm ổn,tạm ổn,5,positive,positive
19026215,Cực kì hài lòng,"máy đẹp , quên chụp lại máy rồi , nhưng máy rất ok mượt lắm, thiếu củ sạc",máy đẹp quên chụp lại máy rồi nhưng máy rất ok mượt lắm thiếu củ sạc,5,positive,positive
6676222,Rất không hài lòng,quá kém chất lượng. dùng được 1 tháng chức năng back trang và tăng giảm tốc độ chuột không sử dụng được. bấm 4 nút đấy là chuột trái nhấn nó sẽ bị chạy chuột. Cửa hàng thì không có địa chỉ + số điện thoại hỗ trợ. bán chẳng khác gì lừa người.,quá kém chất lượng dùng được 1 tháng chức năng back trang và tăng giảm tốc độ chuột không sử dụng được bấm 4 nút đấy là chuột trái nhấn nó sẽ bị chạy chuột cửa hàng thì không có địa chỉ số điện thoại hỗ trợ bán chẳng khác gì lừa người,1,negative,negative
4342338,Rất không hài lòng,"không hài lòng về sản phẩm, không kết nối với điện thoại được, lắp sim không ăn sim, có khe cắm sim như không, nói chung là hàng không đúng như quảng cáo,lừa đảo lòng tin khách hàng sau, thật sự rất thất vọng và không còn tin tưởng đặt hàng nữa.",không hài lòng về sản phẩm không kết nối với điện thoại được lắp sim không ăn sim có khe cắm sim như không nói chung là hàng không đúng như quảng cáo lừa đảo lòng tin khách hàng sau thật sự rất thất vọng và không còn tin tưởng đặt hàng nữa,1,negative,negative
15339479,Cực kì hài lòng,SP phù hợp với túi tiền,sản phẩm phù hợp với túi tiền,5,positive,positive
19651711,Cực kì hài lòng,Không,không,5,positive,positive
19019800,Cực kì hài lòng,Vip,vip,5,positive,positive
16932359,Cực kì hài lòng,"Mua tặng KH đh đẹp chất lượng như mô tả 
Mặt hơi to với bé lớp 1 shop hd nhiệt tình sẽ ủng hộ shop lần sau nữa.",mua tặng không đh đẹp chất lượng như mô tả mặt hơi to với bé lớp 1 cửa hàng hd nhiệt tình sẽ ủng hộ cửa hàng lần sau nữa,5,positive,positive
18285567,Cực kì hài lòng,"Chuột êm chạy mượt , chơi game phải gọi là very good",chuột êm chạy mượt chơi game phải gọi là rất tốt,5,positive,positive
17332761,Cực kì hài lòng,Rất là đã,rất là đã,5,positive,positive
9857242,Cực kì hài lòng,"Giao hàng nhanh hơn dự kiến, đóng gói chắc chắn mỗi tội k thấy phiếu báo hành đâu",giao hàng nhanh hơn dự kiến đóng gói chắc chắn mỗi tội không thấy phiếu báo hành đâu,5,positive,positive
18819039,Cực kì hài lòng,Máy xài rất tốt.,máy xài rất tốt,5,positive,positive
11776558,Rất không hài lòng,Đùng mua của shop này. Lúc thì hỏng bàn phím. Lúc thì lỗi usb. Chung quy lại là vứt đi,đùng mua của cửa hàng này lúc thì hỏng bàn phím lúc thì lỗi usb chung quy lại là vứt đi,1,negative,negative
18059699,Cực kì hài lòng,"Âm thanh chất lượng cao trong một thiết kế gọn nhẹ
Bộ màng loa 9 mm độ nhạy cao với thiết kế gọn nhẹ, mang đến những âm trầm mạnh mẽ và âm bổng du dương.
Mic và điều khiển trên dây để thực hiện các cuộc gọi rảnh tay
Nhận cuộc gọi rảnh tay và chuyển bài hát mà không bao giờ phải chạm vào điện thoại thông minh của bạn, nhờ vào mic và điều khiển trên dây.
Dây cáp không rối.Cáp có thiết kế răng cưa để chống gãy và rối, giữ tai nghe của bạn không bị thắt nút.
4 kích cỡ miếng đệm tai. Với 4 kích cỡ miếng đệm tai (SS, S, M và L), bạn có thể thoải mái lựa chọn kích cỡ phù hợp nhất cho nhu cầu nghe nhạc di động của mình.",âm thanh chất lượng cao trong một thiết kế gọn nhẹ bộ màng loa 9 mm độ nhạy cao với thiết kế gọn nhẹ mang đến những âm trầm mạnh mẽ và âm bổng du dương mic và điều khiển trên dây để thực hiện các cuộc gọi rảnh tay nhận cuộc gọi rảnh tay và chuyển bài hát mà không bao giờ phải chạm vào điện thoại thông minh của bạn nhờ vào mic và điều khiển trên dây dây cáp không rối cáp có thiết kế răng cưa để chống gãy và rối giữ tai nghe của bạn không bị thắt nút 4 kích cỡ miếng đệm tai với 4 kích cỡ miếng đệm tai ss s mình và l bạn có thể thoải mái lựa chọn kích cỡ phù hợp nhất cho nhu cầu nghe nhạc di động của mình,5,positive,positive
14817477,Cực kì hài lòng,"tai nghe rất ok, mua sales nhưng chất lượng tốt hơn mong đợi rất nhiều luôn, sẽ ủng hộ shop tiếp tục.",tai nghe rất ok mua sales nhưng chất lượng tốt hơn mong đợi rất nhiều luôn sẽ ủng hộ cửa hàng tiếp tục,5,positive,positive
19510574,Cực kì hài lòng,Mic hơi nhỏ,mic hơi nhỏ,5,positive,positive
4460885,Cực kì hài lòng,"Chuột bắn PUBG rất nhạy, chất lượng rất tốt ?",chuột bắn pubg rất nhạy chất lượng rất tốt,5,positive,positive
18995432,Cực kì hài lòng,"Âm thanh tốt, nghe nhạc ổn",âm thanh tốt nghe nhạc ổn,5,positive,positive
15604217,Cực kì hài lòng,Giao hàng trước dự kiến . Đúng hàng như trên có tem chống hàng giả. Tuy nhiên chưa sử dụng chưa biết ra sao . Thời gian sau tính tiếp.,giao hàng trước dự kiến đúng hàng như trên có tem chống hàng giả tuy nhiên chưa sử dụng chưa biết ra sao thời gian sau tính tiếp,5,positive,positive
8739566,Cực kì hài lòng,"Đồng hồ mẫu mã đúng mô tả nghe gọi rõ cảm ứng  tốt, mình thấy cái được là shop rất nhiệt tình hướng dẫn cài đặt, có bạn kỹ thuật hướng dẫn thêm khi cần, mua hàng online nhiệt tình vậy rất ít gặp, có dịp mua gì thêm chắc chắn mình ủng hộ shop tiếp",đồng hồ mẫu mã đúng mô tả nghe gọi rõ cảm ứng tốt mình thấy cái được là cửa hàng rất nhiệt tình hướng dẫn cài đặt có bạn kỹ thuật hướng dẫn thêm khi cần mua hàng online nhiệt tình vậy rất ít gặp có dịp mua gì thêm chắc chắn mình ủng hộ cửa hàng tiếp,5,positive,positive
18095316,Cực kì hài lòng,Âm thanh tốt,âm thanh tốt,5,positive,positive
6996483,Cực kì hài lòng,"Shop giao đúng đồng hồ, đh đẹp tiện ích",cửa hàng giao đúng đồng hồ đh đẹp tiện ích,5,positive,positive
2051069,Hài lòng,"Nhận được hàng rồi. Sp đẹp, bao bì chắc chắn, chỉ có mỗi bạn shipper hơi cọc tính nhỉ. Tiki đã nhắn tin hẹn mình 18/2 mới giao tới mà hnay 16/2 đã có hàng nên mình k kịp chuẩn bị nhận hàng. Bạn ấy lúc đầu có gọi mình mà mình bận k nghe đc. Lúc sau gọi lại mình bắt mình mà nói chuyện kiểu như k muốn giao nữa hỏi mình có muốn nhận hàng hay không với thái độ rất tiêu cực. Mình k biết shipper là người của tiki hay của bên sản phẩm. Mong tiki xem xét lại nhé",nhận được hàng rồi sản phẩm đẹp bao bì chắc chắn chỉ có mỗi bạn shipper hơi cọc tính nhỉ tiki đã nhắn tin hẹn mình 182 mới giao tới mà hôm nay 162 đã có hàng nên mình không kịp chuẩn bị nhận hàng bạn ấy lúc đầu có gọi mình mà mình bận không nghe đc lúc sau gọi lại mình bắt mình mà nói chuyện kiểu như không muốn giao nữa hỏi mình có muốn nhận hàng hay không với thái độ rất tiêu cực mình không biết shipper là người của tiki hay của bên sản phẩm mong tiki xem xét lại nhé,4,positive,positive
11198160,Hài lòng,sản phẩm ổn,sản phẩm ổn,4,positive,positive
15022671,Rất không hài lòng,"Hàng nhận bị trầy đủ chỗ, đã vậy còn không thể dựng nổi iphone 5s thì huống gì các loại đt khác. Giá thì rẻ nhưng chất lượng không thể chấp nhận được, thà bỏ thêm 1 số tiền nữa để lấy sp đúng mong đợi thì khách hàng cũng đồng ý. Đằng này...",hàng nhận bị trầy đủ chỗ đã vậy còn không thể dựng nổi iphone 5s thì huống gì các loại điện thoại khác giá thì rẻ nhưng chất lượng không thể chấp nhận được thà bỏ thêm 1 số tiền nữa để lấy sản phẩm đúng mong đợi thì khách hàng cũng đồng ý đằng này,1,negative,negative
19595695,Rất không hài lòng,Tai nghe mua về chưa xài đã hư.,tai nghe mua về chưa xài đã hư,1,negative,negative
16280040,Cực kì hài lòng,"Bàn phím rất đẹp, đánh đã tay, led sáng đều, xứng đáng đồng tiền",bàn phím rất đẹp đánh đã tay led sáng đều xứng đáng đồng tiền,5,positive,positive
19275932,Rất không hài lòng,"Sản phẩm giao lần đầu lỗi, xong kêu tôi đổi mẫu khác bù thêm tiền, sau đó giao hàng lỗi không nhận sóng cho tôi tiếp, rồi lại đổi cái khác... sau đó bên bán hàng bảo là hàng gửi về cửa hàng không bị lỗi mà tôi báo lỗi. Shop bán hàng kém chất lượng mà còn đỗ lỗi lại cho khách hàng, kêu hoàn tiền trả hàng thì lờ đi không đề cập đến. Mọi người né shop này ra nhé",sản phẩm giao lần đầu lỗi xong kêu tôi đổi mẫu khác bù thêm tiền sau đó giao hàng lỗi không nhận sóng cho tôi tiếp rồi lại đổi cái khác sau đó bên bán hàng bảo là hàng gửi về cửa hàng không bị lỗi mà tôi báo lỗi cửa hàng bán hàng kém chất lượng mà còn đỗ lỗi lại cho khách hàng kêu hoàn tiền trả hàng thì lờ đi không đề cập đến mọi người né cửa hàng này ra nhé,1,negative,negative
19731395,Cực kì hài lòng,"Shop giao hàng nhanh, sản phẩm nguyên seal",cửa hàng giao hàng nhanh sản phẩm nguyên seal,5,positive,positive
19480724,Hài lòng,Điện thoại ổn. Trong mức giá vậy là quá ổn rồi,điện thoại ổn trong mức giá vậy là quá ổn rồi,4,positive,positive
13089149,Cực kì hài lòng,"Dùng OK, thoả mãn trong tầm tiền
Bác vợ tôi khá hài lòng với chú chuột hầm hố này, điểm duy nhất chưa hài lòng của bác tôi là copy kiểu dáng và xuất xứ sản phẩm, tuy nhiên sau khi phân tích ưu nhược điểm và tình hình thế giới bác đã đồng ý cho 5 sao.
Shipper rất lịch sự.",dùng ok thỏa mãn trong tầm tiền bác vợ tôi khá hài lòng với chú chuột hầm hố này điểm duy nhất chưa hài lòng của bác tôi là copy kiểu dáng và xuất xứ sản phẩm tuy nhiên sau khi phân tích ưu nhược điểm và tình hình thế giới bác đã đồng ý cho 5 sao shipper rất lịch sự,5,positive,positive
16861012,Cực kì hài lòng,Thời gian giao hàng cực nhanh mặc dù là món hàng nhỏ. Shop đóng gói cẩn thận và chắc chắn- Tks shop và Tiki nhiều.,thời gian giao hàng cực nhanh mặc dù là món hàng nhỏ cửa hàng đóng gói cẩn thận và chắc chắn thanks cửa hàng và tiki nhiều,5,positive,positive
19535789,Hài lòng,"Hài lòng: đúng với mô tả đa phần
Không hài lòng: Dây không bọc dù giống trong quảng cáo, chat với Shop thì qua cả 1 ngày mới trả lời, chat thêm lần nữa hỏi về chuyện bảo hành thì không trả lời luôn.
Tóm lại: Cho 4 sao là về sản phẩm, còn Shop thì thôi thua....(Shop không nhiệt tình với khách hàng).",hài lòng đúng với mô tả đa phần không hài lòng dây không bọc dù giống trong quảng cáo chất với cửa hàng thì qua cả 1 ngày mới trả lời chất thêm lần nữa hỏi về chuyện bảo hành thì không trả lời luôn tóm lại cho 4 sao là về sản phẩm còn cửa hàng thì thôi thua shop không nhiệt tình với khách hàng,4,positive,positive
17514280,Cực kì hài lòng,"Dùng tốt, lắp dễ dàng, tiếp xúc tốt, không nhiễu",dùng tốt lắp dễ dàng tiếp xúc tốt không nhiễu,5,positive,positive
18845027,Cực kì hài lòng,hàng tốt giao nhanh,hàng tốt giao nhanh,5,positive,positive
19437655,Rất không hài lòng,Quảng cáo là xuất xứ Việt Nam và mà giao hàng  xuất xứ Trung Quốc,quảng cáo là xuất xứ việt nam và mà giao hàng xuất xứ trung quốc,1,negative,negative
19539620,Cực kì hài lòng,"Mình đặt mua cái tai nghe này, shop giao cho mình trúng cái bị hư 1 bên, mình nt cho shop, shop đổi lại cái khác, nên cho đánh giá 5 sao.",mình đặt mua cái tai nghe này cửa hàng giao cho mình trúng cái bị hư 1 bên mình nhắn tin cho shop cửa hàng đổi lại cái khác nên cho đánh giá 5 sao,5,positive,positive
